84 36 -0.017653 -0.280413
84 44 -0.042631 -0.241037
84 52 -0.057864 -0.209695
84 60 -0.066936 -0.184195
84 68 -0.071953 -0.163022
84 76 -0.074210 -0.145106
84 84 -0.074545 -0.129684
84 92 -0.073515 -0.116202
84 100 -0.071511 -0.104258
84 108 -0.068811 -0.093556
84 116 -0.065624 -0.083880
84 124 -0.062106 -0.075069
84 132 -0.058379 -0.067006
84 140 -0.054543 -0.059604
84 148 -0.050677 -0.052798
84 156 -0.046849 -0.046540
84 164 -0.043116 -0.040790
84 172 -0.039530 -0.035515
84 180 -0.036134 -0.030687
84 188 -0.032968 -0.026273
84 196 -0.030066 -0.022243
84 204 -0.027457 -0.018563
84 212 -0.025169 -0.015195
84 220 -0.023221 -0.012099
84 228 -0.021633 -0.009231
84 236 -0.020417 -0.006545
84 244 -0.019584 -0.003993
84 252 -0.019141 -0.001524
92 4 0.122288 -0.851946
92 12 0.053274 -0.620193
92 20 -0.007752 -0.473070
92 28 -0.046124 -0.376643
92 36 -0.068591 -0.309771
92 44 -0.081392 -0.261137
92 52 -0.088312 -0.224322
92 60 -0.091522 -0.195474
92 68 -0.092296 -0.172180
92 76 -0.091413 -0.152869
92 84 -0.089372 -0.136487
92 92 -0.086509 -0.122308
92 100 -0.083061 -0.109822
92 108 -0.079198 -0.098670
92 116 -0.075050 -0.088592
92 124 -0.070719 -0.079405
92 132 -0.066286 -0.070976
92 140 -0.061820 -0.063213
92 148 -0.057380 -0.056051
92 156 -0.053020 -0.049441
92 164 -0.048790 -0.043350
92 172 -0.044736 -0.037748
92 180 -0.040899 -0.032610
92 188 -0.037322 -0.027907
92 196 -0.034041 -0.023612
92 204 -0.031089 -0.019690
92 212 -0.028497 -0.016104
92 220 -0.026289 -0.012812
92 228 -0.024486 -0.009767
92 236 -0.023105 -0.006921
92 244 -0.022159 -0.004220
92 252 -0.021656 -0.001610
100 4 -0.133924 -0.874204
100 12 -0.133296 -0.655741
100 20 -0.132052 -0.499712
100 28 -0.130218 -0.394362
100 36 -0.127831 -0.321965
100 44 -0.124934 -0.270215
100 52 -0.121579 -0.231663
100 60 -0.117823 -0.201841
100 68 -0.113722 -0.177989
100 76 -0.109332 -0.158343
100 84 -0.104708 -0.141735
100 92 -0.099898 -0.127375
100 100 -0.094949 -0.114713
100 108 -0.089900 -0.103366
100 116 -0.084791 -0.093063
100 124 -0.079655 -0.083616
100 132 -0.074527 -0.074895
100 140 -0.069441 -0.066813
100 148 -0.064433 -0.059312
100 156 -0.059540 -0.052354
100 164 -0.054804 -0.045915
100 172 -0.050267 -0.039973
100 180 -0.045971 -0.034511
100 188 -0.041959 -0.029508
100 196 -0.038274 -0.024938
100 204 -0.034953 -0.020769
100 212 -0.032032 -0.016963
100 220 -0.029540 -0.013478
100 228 -0.027504 -0.010263
100 236 -0.025943 -0.007265
100 244 -0.024873 -0.004426
100 252 -0.024303 -0.001688
108 4 -0.389573 -0.852510
108 12 -0.319310 -0.621877
108 20 -0.255812 -0.475852
108 28 -0.213795 -0.380486
108 36 -0.186583 -0.314620
108 44 -0.168027 -0.266924
108 52 -0.154446 -0.230959
108 60 -0.143780 -0.202857
108 68 -0.134867 -0.180190
108 76 -0.127042 -0.161370
108 84 -0.119909 -0.145334
108 92 -0.113231 -0.131345
108 100 -0.106859 -0.118893
108 108 -0.100702 -0.107619
108 116 -0.094701 -0.097272
108 124 -0.088822 -0.087682
108 132 -0.083049 -0.078739
108 140 -0.077381 -0.070372
108 148 -0.071828 -0.062544
108 156 -0.066414 -0.055234
108 164 -0.061170 -0.048433
108 172 -0.056138 -0.042135
108 180 -0.051362 -0.036334
108 188 -0.046890 -0.031018
108 196 -0.042771 -0.026166
108 204 -0.039050 -0.021748
108 212 -0.035770 -0.017727
108 220 -0.032968 -0.014058
108 228 -0.030676 -0.010686
108 236 -0.028916 -0.007554
108 244 -0.027709 -0.004598
108 252 -0.027067 -0.001752
116 4 -0.723073 -0.715401
116 12 -0.482460 -0.502011
116 20 -0.355135 -0.404477
116 28 -0.281864 -0.338811
116 36 -0.236057 -0.290114
116 44 -0.205442 -0.252617
116 52 -0.183690 -0.222981
116 60 -0.167330 -0.198980
116 68 -0.154366 -0.179066
116 76 -0.143612 -0.162140
116 84 -0.134332 -0.147411
116 92 -0.126057 -0.134312
116 100 -0.118479 -0.122430
116 108 -0.111388 -0.111476
116 116 -0.104640 -0.101248
116 124 -0.098135 -0.091616
116 132 -0.091808 -0.082504
116 140 -0.085624 -0.073873
116 148 -0.079571 -0.065713
116 156 -0.073657 -0.058033
116 164 -0.067909 -0.050847
116 172 -0.062369 -0.044170
116 180 -0.057088 -0.038011
116 188 -0.052123 -0.032368
116 196 -0.047533 -0.027229
116 204 -0.043375 -0.022565
116 212 -0.039701 -0.018340
116 220 -0.036557 -0.014504
116 228 -0.033980 -0.010999
116 236 -0.032001 -0.007760
116 244 -0.030642 -0.004717
